"","LocationAbbr","CMMR_Barcode","Target","Ct","copiesperml","SampleName","date_of_collection"
"309","IA","KL43LR","ZIKA","Undetermined",0,"IA-23-10-25",2023-10-25
"310","IA","KL43LR","ZIKA","Undetermined",0,"IA-23-10-25",2023-10-25
"311","PT","NCKWCU","ZIKA","Undetermined",0,"PT-23-10-25",2023-10-25
"312","PT","NCKWCU","ZIKA","Undetermined",0,"PT-23-10-25",2023-10-25
"313","HO","JX9DVP","ZIKA","Undetermined",0,"HO-23-10-25",2023-10-25
"314","HO","JX9DVP","ZIKA","Undetermined",0,"HO-23-10-25",2023-10-25
"315","LB","HKB6EQ","ZIKA","Undetermined",0,"LB_TX1-23-10-24",2023-10-24
"316","LB","HKB6EQ","ZIKA","Undetermined",0,"LB_TX1-23-10-24",2023-10-24
"317","WF","SDKA2M","ZIKA","Undetermined",0,"Wichita Falls-23-10-24",2023-10-24
"318","WF","SDKA2M","ZIKA","Undetermined",0,"Wichita Falls-23-10-24",2023-10-24
"319","BC","JT5ESZ","ZIKA","Undetermined",0,"BTC-2023-10-25",2023-10-25
"320","BC","JT5ESZ","ZIKA","Undetermined",0,"BTC-2023-10-25",2023-10-25
"321","BW","BHFGV3","ZIKA","Undetermined",0,"BTW-2023-10-25",2023-10-25
"322","BW","BHFGV3","ZIKA","Undetermined",0,"BTW-2023-10-25",2023-10-25
"323","HW","WYR9ZS","ZIKA","Undetermined",0,"HW-2023-10-25",2023-10-25
"324","HW","WYR9ZS","ZIKA","Undetermined",0,"HW-2023-10-25",2023-10-25
"325","FR","ZW5Q4T","ZIKA","Undetermined",0,"Fon-2023-10-25",2023-10-25
"326","FR","ZW5Q4T","ZIKA","Undetermined",0,"Fon-2023-10-25",2023-10-25
"327","S1","S4B6HT","ZIKA","Undetermined",0,"49653405-A",2023-10-24
"328","S1","S4B6HT","ZIKA","Undetermined",0,"49653405-A",2023-10-24
"329","S2","RKX3HU","ZIKA","Undetermined",0,"49653404-A",2023-10-24
"330","S2","RKX3HU","ZIKA","Undetermined",0,"49653404-A",2023-10-24
"331","WC","FD87YG","ZIKA","Undetermined",0,"0PS1022",2023-10-24
"332","WC","FD87YG","ZIKA","Undetermined",0,"0PS1022",2023-10-24
"333","B1","WY8GTA","ZIKA","Undetermined",0,"BSR-102523",2023-10-26
"334","B1","WY8GTA","ZIKA","Undetermined",0,"BSR-102523",2023-10-26
"335","B2","WMFQQA","ZIKA","Undetermined",0,"SABIB-102523",2023-10-26
"336","B2","WMFQQA","ZIKA","Undetermined",0,"SABIB-102523",2023-10-26
"337","JT","N3AGSE","MONKEYPOX","Undetermined",0,"JT-23-10-24",2023-10-24
"338","JT","N3AGSE","MONKEYPOX","Undetermined",0,"JT-23-10-24",2023-10-24
"339","FH","UWQVTH","MONKEYPOX","Undetermined",0,"FH-23-10-24",2023-10-24
"340","FH","UWQVTH","MONKEYPOX","38.186",418.543,"FH-23-10-24",2023-10-24
"341","HS","GUR8GW","MONKEYPOX","Undetermined",0,"HS-23-10-24",2023-10-24
"342","HS","GUR8GW","MONKEYPOX","Undetermined",0,"HS-23-10-24",2023-10-24
"343","RB","EGM3NF","MONKEYPOX","Undetermined",0,"RB-23-10-24",2023-10-24
"344","RB","EGM3NF","MONKEYPOX","Undetermined",0,"RB-23-10-24",2023-10-24
"345","AS","PQQTBE","MONKEYPOX","Undetermined",0,"AS-23-10-25",2023-10-25
"346","AS","PQQTBE","MONKEYPOX","Undetermined",0,"AS-23-10-25",2023-10-25
"347","TC","WX2VP8","MONKEYPOX","Undetermined",0,"TC-23-10-25",2023-10-25
"348","TC","WX2VP8","MONKEYPOX","Undetermined",0,"TC-23-10-25",2023-10-25
"349","MC","MZX3EM","MONKEYPOX","Undetermined",0,"MC-23-10-25",2023-10-25
"350","MC","MZX3EM","MONKEYPOX","Undetermined",0,"MC-23-10-25",2023-10-25
"351","IA","KL43LR","MONKEYPOX","Undetermined",0,"IA-23-10-25",2023-10-25
"352","IA","KL43LR","MONKEYPOX","Undetermined",0,"IA-23-10-25",2023-10-25
"353","PT","NCKWCU","MONKEYPOX","Undetermined",0,"PT-23-10-25",2023-10-25
"354","PT","NCKWCU","MONKEYPOX","Undetermined",0,"PT-23-10-25",2023-10-25
"355","HO","JX9DVP","MONKEYPOX","Undetermined",0,"HO-23-10-25",2023-10-25
"356","HO","JX9DVP","MONKEYPOX","Undetermined",0,"HO-23-10-25",2023-10-25
"357","LB","HKB6EQ","MONKEYPOX","Undetermined",0,"LB_TX1-23-10-24",2023-10-24
"358","LB","HKB6EQ","MONKEYPOX","Undetermined",0,"LB_TX1-23-10-24",2023-10-24
"359","WF","SDKA2M","MONKEYPOX","36.921",1070.877,"Wichita Falls-23-10-24",2023-10-24
"360","WF","SDKA2M","MONKEYPOX","Undetermined",0,"Wichita Falls-23-10-24",2023-10-24
"361","BC","JT5ESZ","MONKEYPOX","Undetermined",0,"BTC-2023-10-25",2023-10-25
"362","BC","JT5ESZ","MONKEYPOX","39.175",200.744,"BTC-2023-10-25",2023-10-25
"363","BW","BHFGV3","MONKEYPOX","Undetermined",0,"BTW-2023-10-25",2023-10-25
"364","BW","BHFGV3","MONKEYPOX","37.271",825.911,"BTW-2023-10-25",2023-10-25
"365","HW","WYR9ZS","MONKEYPOX","Undetermined",0,"HW-2023-10-25",2023-10-25
"366","HW","WYR9ZS","MONKEYPOX","Undetermined",0,"HW-2023-10-25",2023-10-25
"367","FR","ZW5Q4T","MONKEYPOX","Undetermined",0,"Fon-2023-10-25",2023-10-25
"368","FR","ZW5Q4T","MONKEYPOX","Undetermined",0,"Fon-2023-10-25",2023-10-25
"369","S1","S4B6HT","MONKEYPOX","Undetermined",0,"49653405-A",2023-10-24
"370","S1","S4B6HT","MONKEYPOX","Undetermined",0,"49653405-A",2023-10-24
"371","S2","RKX3HU","MONKEYPOX","Undetermined",0,"49653404-A",2023-10-24
"372","S2","RKX3HU","MONKEYPOX","Undetermined",0,"49653404-A",2023-10-24
"373","WC","FD87YG","MONKEYPOX","Undetermined",0,"0PS1022",2023-10-24
"374","WC","FD87YG","MONKEYPOX","Undetermined",0,"0PS1022",2023-10-24
"375","B1","WY8GTA","MONKEYPOX","Undetermined",0,"BSR-102523",2023-10-26
"376","B1","WY8GTA","MONKEYPOX","Undetermined",0,"BSR-102523",2023-10-26
"377","B2","WMFQQA","MONKEYPOX","Undetermined",0,"SABIB-102523",2023-10-26
"378","B2","WMFQQA","MONKEYPOX","Undetermined",0,"SABIB-102523",2023-10-26
"379","JT","N3AGSE","INFLUENZAA","Undetermined",0,"JT-23-10-24",2023-10-24
"380","JT","N3AGSE","INFLUENZAA","Undetermined",0,"JT-23-10-24",2023-10-24
"381","FH","UWQVTH","INFLUENZAA","Undetermined",0,"FH-23-10-24",2023-10-24
"382","FH","UWQVTH","INFLUENZAA","Undetermined",0,"FH-23-10-24",2023-10-24
"383","HS","GUR8GW","INFLUENZAA","Undetermined",0,"HS-23-10-24",2023-10-24
"384","HS","GUR8GW","INFLUENZAA","Undetermined",0,"HS-23-10-24",2023-10-24
"385","RB","EGM3NF","INFLUENZAA","Undetermined",0,"RB-23-10-24",2023-10-24
"386","RB","EGM3NF","INFLUENZAA","Undetermined",0,"RB-23-10-24",2023-10-24
"387","AS","PQQTBE","INFLUENZAA","Undetermined",0,"AS-23-10-25",2023-10-25
"388","AS","PQQTBE","INFLUENZAA","Undetermined",0,"AS-23-10-25",2023-10-25
"389","TC","WX2VP8","INFLUENZAA","Undetermined",0,"TC-23-10-25",2023-10-25
"390","TC","WX2VP8","INFLUENZAA","Undetermined",0,"TC-23-10-25",2023-10-25
"391","MC","MZX3EM","INFLUENZAA","Undetermined",0,"MC-23-10-25",2023-10-25
"392","MC","MZX3EM","INFLUENZAA","Undetermined",0,"MC-23-10-25",2023-10-25
"393","IA","KL43LR","INFLUENZAA","Undetermined",0,"IA-23-10-25",2023-10-25
"394","IA","KL43LR","INFLUENZAA","Undetermined",0,"IA-23-10-25",2023-10-25
"395","PT","NCKWCU","INFLUENZAA","Undetermined",0,"PT-23-10-25",2023-10-25
"396","PT","NCKWCU","INFLUENZAA","Undetermined",0,"PT-23-10-25",2023-10-25
"397","HO","JX9DVP","INFLUENZAA","Undetermined",0,"HO-23-10-25",2023-10-25
"398","HO","JX9DVP","INFLUENZAA","Undetermined",0,"HO-23-10-25",2023-10-25
"399","LB","HKB6EQ","INFLUENZAA","Undetermined",0,"LB_TX1-23-10-24",2023-10-24
"400","LB","HKB6EQ","INFLUENZAA","Undetermined",0,"LB_TX1-23-10-24",2023-10-24
"401","WF","SDKA2M","INFLUENZAA","Undetermined",0,"Wichita Falls-23-10-24",2023-10-24
"402","WF","SDKA2M","INFLUENZAA","Undetermined",0,"Wichita Falls-23-10-24",2023-10-24
"403","BC","JT5ESZ","INFLUENZAA","Undetermined",0,"BTC-2023-10-25",2023-10-25
"404","BC","JT5ESZ","INFLUENZAA","Undetermined",0,"BTC-2023-10-25",2023-10-25
"405","BW","BHFGV3","INFLUENZAA","Undetermined",0,"BTW-2023-10-25",2023-10-25
"406","BW","BHFGV3","INFLUENZAA","Undetermined",0,"BTW-2023-10-25",2023-10-25
"407","HW","WYR9ZS","INFLUENZAA","Undetermined",0,"HW-2023-10-25",2023-10-25
"408","HW","WYR9ZS","INFLUENZAA","Undetermined",0,"HW-2023-10-25",2023-10-25
"409","FR","ZW5Q4T","INFLUENZAA","Undetermined",0,"Fon-2023-10-25",2023-10-25
"410","FR","ZW5Q4T","INFLUENZAA","Undetermined",0,"Fon-2023-10-25",2023-10-25
"411","S1","S4B6HT","INFLUENZAA","Undetermined",0,"49653405-A",2023-10-24
"412","S1","S4B6HT","INFLUENZAA","Undetermined",0,"49653405-A",2023-10-24
"413","S2","RKX3HU","INFLUENZAA","Undetermined",0,"49653404-A",2023-10-24
"414","S2","RKX3HU","INFLUENZAA","Undetermined",0,"49653404-A",2023-10-24
"415","WC","FD87YG","INFLUENZAA","Undetermined",0,"0PS1022",2023-10-24
"416","WC","FD87YG","INFLUENZAA","Undetermined",0,"0PS1022",2023-10-24
"417","B1","WY8GTA","INFLUENZAA","Undetermined",0,"BSR-102523",2023-10-26
"418","B1","WY8GTA","INFLUENZAA","Undetermined",0,"BSR-102523",2023-10-26
"419","B2","WMFQQA","INFLUENZAA","Undetermined",0,"SABIB-102523",2023-10-26
"420","B2","WMFQQA","INFLUENZAA","Undetermined",0,"SABIB-102523",2023-10-26
"421","JT","N3AGSE","INFLUENZAB","Undetermined",0,"JT-23-10-24",2023-10-24
"422","JT","N3AGSE","INFLUENZAB","Undetermined",0,"JT-23-10-24",2023-10-24
"423","FH","UWQVTH","INFLUENZAB","Undetermined",0,"FH-23-10-24",2023-10-24
"424","FH","UWQVTH","INFLUENZAB","Undetermined",0,"FH-23-10-24",2023-10-24
"425","HS","GUR8GW","INFLUENZAB","Undetermined",0,"HS-23-10-24",2023-10-24
"426","HS","GUR8GW","INFLUENZAB","Undetermined",0,"HS-23-10-24",2023-10-24
"427","RB","EGM3NF","INFLUENZAB","Undetermined",0,"RB-23-10-24",2023-10-24
"428","RB","EGM3NF","INFLUENZAB","Undetermined",0,"RB-23-10-24",2023-10-24
"429","AS","PQQTBE","INFLUENZAB","Undetermined",0,"AS-23-10-25",2023-10-25
"430","AS","PQQTBE","INFLUENZAB","Undetermined",0,"AS-23-10-25",2023-10-25
"431","TC","WX2VP8","INFLUENZAB","Undetermined",0,"TC-23-10-25",2023-10-25
"432","TC","WX2VP8","INFLUENZAB","Undetermined",0,"TC-23-10-25",2023-10-25
"433","MC","MZX3EM","INFLUENZAB","Undetermined",0,"MC-23-10-25",2023-10-25
"434","MC","MZX3EM","INFLUENZAB","Undetermined",0,"MC-23-10-25",2023-10-25
"435","IA","KL43LR","INFLUENZAB","Undetermined",0,"IA-23-10-25",2023-10-25
"436","IA","KL43LR","INFLUENZAB","Undetermined",0,"IA-23-10-25",2023-10-25
"437","PT","NCKWCU","INFLUENZAB","Undetermined",0,"PT-23-10-25",2023-10-25
"438","PT","NCKWCU","INFLUENZAB","Undetermined",0,"PT-23-10-25",2023-10-25
"439","HO","JX9DVP","INFLUENZAB","Undetermined",0,"HO-23-10-25",2023-10-25
"440","HO","JX9DVP","INFLUENZAB","Undetermined",0,"HO-23-10-25",2023-10-25
"441","LB","HKB6EQ","INFLUENZAB","Undetermined",0,"LB_TX1-23-10-24",2023-10-24
"442","LB","HKB6EQ","INFLUENZAB","Undetermined",0,"LB_TX1-23-10-24",2023-10-24
"443","WF","SDKA2M","INFLUENZAB","Undetermined",0,"Wichita Falls-23-10-24",2023-10-24
"444","WF","SDKA2M","INFLUENZAB","Undetermined",0,"Wichita Falls-23-10-24",2023-10-24
"445","BC","JT5ESZ","INFLUENZAB","Undetermined",0,"BTC-2023-10-25",2023-10-25
"446","BC","JT5ESZ","INFLUENZAB","Undetermined",0,"BTC-2023-10-25",2023-10-25
"447","BW","BHFGV3","INFLUENZAB","Undetermined",0,"BTW-2023-10-25",2023-10-25
"448","BW","BHFGV3","INFLUENZAB","Undetermined",0,"BTW-2023-10-25",2023-10-25
"449","HW","WYR9ZS","INFLUENZAB","Undetermined",0,"HW-2023-10-25",2023-10-25
"450","HW","WYR9ZS","INFLUENZAB","Undetermined",0,"HW-2023-10-25",2023-10-25
"451","FR","ZW5Q4T","INFLUENZAB","Undetermined",0,"Fon-2023-10-25",2023-10-25
"452","FR","ZW5Q4T","INFLUENZAB","Undetermined",0,"Fon-2023-10-25",2023-10-25
"453","S1","S4B6HT","INFLUENZAB","Undetermined",0,"49653405-A",2023-10-24
"454","S1","S4B6HT","INFLUENZAB","Undetermined",0,"49653405-A",2023-10-24
"455","S2","RKX3HU","INFLUENZAB","Undetermined",0,"49653404-A",2023-10-24
"456","S2","RKX3HU","INFLUENZAB","Undetermined",0,"49653404-A",2023-10-24
"457","WC","FD87YG","INFLUENZAB","Undetermined",0,"0PS1022",2023-10-24
"458","WC","FD87YG","INFLUENZAB","Undetermined",0,"0PS1022",2023-10-24
"459","B1","WY8GTA","INFLUENZAB","Undetermined",0,"BSR-102523",2023-10-26
"460","B1","WY8GTA","INFLUENZAB","Undetermined",0,"BSR-102523",2023-10-26
"461","B2","WMFQQA","INFLUENZAB","Undetermined",0,"SABIB-102523",2023-10-26
"462","B2","WMFQQA","INFLUENZAB","Undetermined",0,"SABIB-102523",2023-10-26
"463","JT","N3AGSE","SARSCOV2N1","30.29",147460.315,"JT-23-10-24",2023-10-24
"464","JT","N3AGSE","SARSCOV2N1","30.224",154857.849,"JT-23-10-24",2023-10-24
"465","FH","UWQVTH","SARSCOV2N1","29.295",308775.546,"FH-23-10-24",2023-10-24
"466","FH","UWQVTH","SARSCOV2N1","28.705",478840.952,"FH-23-10-24",2023-10-24
"467","HS","GUR8GW","SARSCOV2N1","30.229",154318.18,"HS-23-10-24",2023-10-24
"468","HS","GUR8GW","SARSCOV2N1","29.965",187749.324,"HS-23-10-24",2023-10-24
"469","RB","EGM3NF","SARSCOV2N1","29.229",324410.208,"RB-23-10-24",2023-10-24
"470","RB","EGM3NF","SARSCOV2N1","29.088",360068.255,"RB-23-10-24",2023-10-24
"471","AS","PQQTBE","SARSCOV2N1","30.375",138469.007,"AS-23-10-25",2023-10-25
"472","AS","PQQTBE","SARSCOV2N1","30.997",87225.386,"AS-23-10-25",2023-10-25
"473","TC","WX2VP8","SARSCOV2N1","30.444",131551.108,"TC-23-10-25",2023-10-25
"474","TC","WX2VP8","SARSCOV2N1","30.403",135639.08,"TC-23-10-25",2023-10-25
"475","MC","MZX3EM","SARSCOV2N1","31.393",65007.802,"MC-23-10-25",2023-10-25
"476","MC","MZX3EM","SARSCOV2N1","30.868",95982.329,"MC-23-10-25",2023-10-25
"477","IA","KL43LR","SARSCOV2N1","30.355",140572.693,"IA-23-10-25",2023-10-25
"478","IA","KL43LR","SARSCOV2N1","30.605",116689.021,"IA-23-10-25",2023-10-25
"479","PT","NCKWCU","SARSCOV2N1","29.912",195258.811,"PT-23-10-25",2023-10-25
"480","PT","NCKWCU","SARSCOV2N1","29.746",220864.934,"PT-23-10-25",2023-10-25
"481","HO","JX9DVP","SARSCOV2N1","31.492",60394.548,"HO-23-10-25",2023-10-25
"482","HO","JX9DVP","SARSCOV2N1","31.522",59054.881,"HO-23-10-25",2023-10-25
"483","LB","HKB6EQ","SARSCOV2N1","29.278",312699.2,"LB_TX1-23-10-24",2023-10-24
"484","LB","HKB6EQ","SARSCOV2N1","29.282",311748.368,"LB_TX1-23-10-24",2023-10-24
"485","WF","SDKA2M","SARSCOV2N1","30.355",140489.187,"Wichita Falls-23-10-24",2023-10-24
"486","WF","SDKA2M","SARSCOV2N1","30.32",144275.067,"Wichita Falls-23-10-24",2023-10-24
"487","BC","JT5ESZ","SARSCOV2N1","30.784",102199.636,"BTC-2023-10-25",2023-10-25
"488","BC","JT5ESZ","SARSCOV2N1","30.914",92813.391,"BTC-2023-10-25",2023-10-25
"489","BW","BHFGV3","SARSCOV2N1","35.07",4236.093,"BTW-2023-10-25",2023-10-25
"490","BW","BHFGV3","SARSCOV2N1","31.863",45841.181,"BTW-2023-10-25",2023-10-25
"491","HW","WYR9ZS","SARSCOV2N1","31.113",80036.495,"HW-2023-10-25",2023-10-25
"492","HW","WYR9ZS","SARSCOV2N1","30.666",111528.236,"HW-2023-10-25",2023-10-25
"493","FR","ZW5Q4T","SARSCOV2N1","32.975",20074.415,"Fon-2023-10-25",2023-10-25
"494","FR","ZW5Q4T","SARSCOV2N1","37.403",748.888,"Fon-2023-10-25",2023-10-25
"495","S1","S4B6HT","SARSCOV2N1","29.086",360817.888,"49653405-A",2023-10-24
"496","S1","S4B6HT","SARSCOV2N1","29.433",278755.564,"49653405-A",2023-10-24
"497","S2","RKX3HU","SARSCOV2N1","30.296",146815.508,"49653404-A",2023-10-24
"498","S2","RKX3HU","SARSCOV2N1","29.926",193224.527,"49653404-A",2023-10-24
"499","WC","FD87YG","SARSCOV2N1","30.037",178025.252,"0PS1022",2023-10-24
"500","WC","FD87YG","SARSCOV2N1","30.099",169949.667,"0PS1022",2023-10-24
"501","B1","WY8GTA","SARSCOV2N1","31.776",48919.455,"BSR-102523",2023-10-26
"502","B1","WY8GTA","SARSCOV2N1","32.246",34491.129,"BSR-102523",2023-10-26
"503","B2","WMFQQA","SARSCOV2N1","30.338",142295.539,"SABIB-102523",2023-10-26
"504","B2","WMFQQA","SARSCOV2N1","30.658",112176.262,"SABIB-102523",2023-10-26
