"","LocationAbbr","CMMR_Barcode","Target","Ct","copiesperml","SampleName","date_of_collection"
"418","HO","T9AE5S","INFLUENZAB","Undetermined",0,"HO-23-11-07",2023-11-07
"419","LB","FZ4D8J","INFLUENZAB","Undetermined",0,"LB_TX1-23-11-07",2023-11-07
"420","LB","FZ4D8J","INFLUENZAB","Undetermined",0,"LB_TX1-23-11-07",2023-11-07
"421","WF","XSUDVU","INFLUENZAB","Undetermined",0,"Wichita Falls-23-11-07",2023-11-07
"422","WF","XSUDVU","INFLUENZAB","Undetermined",0,"Wichita Falls-23-11-07",2023-11-07
"423","BC","AGNCQ7","INFLUENZAB","Undetermined",0,"BTC-2023-11-06",2023-11-06
"424","BC","AGNCQ7","INFLUENZAB","Undetermined",0,"BTC-2023-11-06",2023-11-06
"425","BW","EDVEST","INFLUENZAB","Undetermined",0,"BTW-2023-11-06",2023-11-06
"426","BW","EDVEST","INFLUENZAB","Undetermined",0,"BTW-2023-11-06",2023-11-06
"427","HW","LMZRL4","INFLUENZAB","Undetermined",0,"HW-2023-11-06",2023-11-06
"428","HW","LMZRL4","INFLUENZAB","Undetermined",0,"HW-2023-11-06",2023-11-06
"429","FR","KQ6C8N","INFLUENZAB","Undetermined",0,"Fon-2023-11-06",2023-11-06
"430","FR","KQ6C8N","INFLUENZAB","Undetermined",0,"Fon-2023-11-06",2023-11-06
"431","S1","EJNRJS","INFLUENZAB","Undetermined",0,"49887004-A",2023-11-07
"432","S1","EJNRJS","INFLUENZAB","Undetermined",0,"49887004-A",2023-11-07
"433","S2","W7QWNA","INFLUENZAB","Undetermined",0,"49887005-A",2023-11-07
"434","S2","W7QWNA","INFLUENZAB","Undetermined",0,"49887005-A",2023-11-07
"435","WC","TWJ4MP","INFLUENZAB","Undetermined",0,"POPS1105",2023-11-07
"436","WC","TWJ4MP","INFLUENZAB","Undetermined",0,"POPS1105",2023-11-07
"437","B1","MTNL9Q","INFLUENZAB","Undetermined",0,"BSR- 11823",2023-11-09
"438","B1","MTNL9Q","INFLUENZAB","Undetermined",0,"BSR- 11823",2023-11-09
"439","B2","WGQF8W","INFLUENZAB","Undetermined",0,"SABIB- 11823",2023-11-09
"440","B2","WGQF8W","INFLUENZAB","Undetermined",0,"SABIB- 11823",2023-11-09
"441","JT","JHWHWB","SARSCOV2N1","32.809",22701.902,"JT-23-11-07",2023-11-07
"442","JT","JHWHWB","SARSCOV2N1","32.413",30467.474,"JT-23-11-07",2023-11-07
"443","FH","QXWHMY","SARSCOV2N1","28.282",655167.848,"FH-23-11-07",2023-11-07
"444","FH","QXWHMY","SARSCOV2N1","28.113",742849.719,"FH-23-11-07",2023-11-07
"445","HS","W97BKF","SARSCOV2N1","31.691",52099.847,"HS-23-11-07",2023-11-07
"446","HS","W97BKF","SARSCOV2N1","31.224",73729.773,"HS-23-11-07",2023-11-07
"447","RB","BE9BPP","SARSCOV2N1","28.892",416619.576,"RB-23-11-07",2023-11-07
"448","RB","BE9BPP","SARSCOV2N1","28.672",490650.145,"RB-23-11-07",2023-11-07
"449","AS","Y7XGDQ","SARSCOV2N1","30.288",147679.536,"AS-23-11-07",2023-11-07
"450","AS","Y7XGDQ","SARSCOV2N1","30.362",139791.772,"AS-23-11-07",2023-11-07
"451","TC","CNTEXH","SARSCOV2N1","29.125",350515.651,"TC-23-11-07",2023-11-07
"452","TC","CNTEXH","SARSCOV2N1","29.35",296459.574,"TC-23-11-07",2023-11-07
"453","MC","K9QUDW","SARSCOV2N1","28",807950.649,"MC-23-11-07",2023-11-07
"454","MC","K9QUDW","SARSCOV2N1","28.217",687677.531,"MC-23-11-07",2023-11-07
"455","IA","G2SQEA","SARSCOV2N1","29.362",293763.435,"IA-23-11-07",2023-11-07
"456","IA","G2SQEA","SARSCOV2N1","29.504",264514.419,"IA-23-11-07",2023-11-07
"457","HO","T9AE5S","SARSCOV2N1","30.114",168066.675,"HO-23-11-07",2023-11-07
"458","HO","T9AE5S","SARSCOV2N1","30.541",122379.145,"HO-23-11-07",2023-11-07
"459","LB","FZ4D8J","SARSCOV2N1","29.074",363940.172,"LB_TX1-23-11-07",2023-11-07
"460","LB","FZ4D8J","SARSCOV2N1","28.934",403943.215,"LB_TX1-23-11-07",2023-11-07
"461","WF","XSUDVU","SARSCOV2N1","30.757",104269.917,"Wichita Falls-23-11-07",2023-11-07
"462","WF","XSUDVU","SARSCOV2N1","30.268",149956.564,"Wichita Falls-23-11-07",2023-11-07
"463","BC","AGNCQ7","SARSCOV2N1","30.705",108384.076,"BTC-2023-11-06",2023-11-06
"464","BC","AGNCQ7","SARSCOV2N1","31.705",51557.05,"BTC-2023-11-06",2023-11-06
"465","BW","EDVEST","SARSCOV2N1","32.088",38806.186,"BTW-2023-11-06",2023-11-06
"466","BW","EDVEST","SARSCOV2N1","31.184",75908.089,"BTW-2023-11-06",2023-11-06
"467","HW","LMZRL4","SARSCOV2N1","30.863",96382.4,"HW-2023-11-06",2023-11-06
"468","HW","LMZRL4","SARSCOV2N1","30.233",153883.227,"HW-2023-11-06",2023-11-06
"469","FR","KQ6C8N","SARSCOV2N1","32.404",30683.222,"Fon-2023-11-06",2023-11-06
"470","FR","KQ6C8N","SARSCOV2N1","31.103",80633.195,"Fon-2023-11-06",2023-11-06
"471","S1","EJNRJS","SARSCOV2N1","28.668",492219.741,"49887004-A",2023-11-07
"472","S1","EJNRJS","SARSCOV2N1","28.927",405928.319,"49887004-A",2023-11-07
"473","S2","W7QWNA","SARSCOV2N1","29.337",299291.589,"49887005-A",2023-11-07
"474","S2","W7QWNA","SARSCOV2N1","30.096",170404.716,"49887005-A",2023-11-07
"475","WC","TWJ4MP","SARSCOV2N1","29.384",289066.482,"POPS1105",2023-11-07
"476","WC","TWJ4MP","SARSCOV2N1","30.228",154490.21,"POPS1105",2023-11-07
"477","B1","MTNL9Q","SARSCOV2N1","31.898",44688.038,"BSR- 11823",2023-11-09
"478","B1","MTNL9Q","SARSCOV2N1","31.636",54256.197,"BSR- 11823",2023-11-09
"479","B2","WGQF8W","SARSCOV2N1","32.364",31592.092,"SABIB- 11823",2023-11-09
"480","B2","WGQF8W","SARSCOV2N1","32.512",28307.464,"SABIB- 11823",2023-11-09
