sample_ID	lineage	proportion	coverage
FLY6WL.p1700	EG.5* Omicron EG.5.X	0.08793591342380296	6.71838945925158
FLY6WL.p1700	Other	0.021001846192127117	6.71838945925158
FLY6WL.p1700	XBB.1.5* Omicron XBB.1.5.X	0.014015807405467645	6.71838945925158
fq6vhy.p1623	Omicron	0.9999999999836007	5.474367120355817
ZR846F.p1675	XBB.1.9.1* Omicron XBB.1.9.1.X	0.29245281764695336	5.922482694044076
ZR846F.p1675	EG.5* Omicron EG.5.X	0.2179245140776803	5.922482694044076
ZR846F.p1675	XBB* XBB.X	0.20377357160510365	5.922482694044076
ZR846F.p1675	XBB.1.16* Omicron XBB.1.16.X	0.14433961322028174	5.922482694044076
ZR846F.p1675	XBB.1.9.2* Omicron XBB.1.9.2.X	0.08207546634094452	5.922482694044076
ZR846F.p1675	Other	0.03396226193418394	5.922482694044076
ZR846F.p1675	XBB.1.5* Omicron XBB.1.5.X	0.025471696450637956	5.922482694044076
KKS3FA.p1700	XBB.2.3* XBB.2.3X	0.26666700008514144	5.695080761127646
KKS3FA.p1700	XBB.1.5* Omicron XBB.1.5.X	0.2105265006328079	5.695080761127646
KKS3FA.p1700	XBB* XBB.X	0.21052649934851286	5.695080761127646
FUVWWP.p1716	Other	0.9999999254662136	5.64826271611544
KFNXSA.p1700	EG.5* Omicron EG.5.X	0.595918268504163	5.0396281309567605
KFNXSA.p1700	XBB.1.9.2* Omicron XBB.1.9.2.X	0.3183673778007374	5.0396281309567605
KFNXSA.p1700	XBB* XBB.X	0.06122449573091104	5.0396281309567605
KFNXSA.p1700	Other	0.024489798292364414	5.0396281309567605
KELKZJ.p1800	BA.2.86* BA.2.86.X	0.9999999999998888	17.643714677457112
FZNR7M.p1600	Omicron	0.9999999504744282	12.36330802929472
G63MXE.p1616	XBB* XBB.X	0.5999997666520671	15.510149483329432
G63MXE.p1616	Omicron	0.3999998006807239	15.510149483329432
JVD2ZU.p1716	XBB* XBB.X	0.9999997411349305	7.159816740795238
JT-22-24165.p1562	Omicron	0.9999999914024924	7.758418887737016
WFRXK3.p1700	XBB* XBB.X	0.9217054181849448	7.5076079323144835
WFRXK3.p1700	XBB.1.5* Omicron XBB.1.5.X	0.03333329962262188	7.5076079323144835
WFRXK3.p1700	Other	0.02248061995573035	7.5076079323144835
