"","LocationAbbr","CMMR_Barcode","Target","Ct","copiesperml","SampleName","date_of_collection"
"442","LB","C2SPP5","INFLUENZAB","Undetermined",0,"LB_TX1 -2023-07-26",2023-07-26
"443","WF","DMR3YV","INFLUENZAB","Undetermined",0,"Wichita Falls-07-25-2023",2023-07-25
"444","WF","DMR3YV","INFLUENZAB","Undetermined",0,"Wichita Falls-07-25-2023",2023-07-25
"445","BC","F7LL7N","INFLUENZAB","Undetermined",0,"BTC-2023-07-26",2023-07-26
"446","BC","F7LL7N","INFLUENZAB","Undetermined",0,"BTC-2023-07-26",2023-07-26
"447","BW","C7SY3B","INFLUENZAB","Undetermined",0,"BTW-2023--07-26",2023-07-26
"448","BW","C7SY3B","INFLUENZAB","Undetermined",0,"BTW-2023--07-26",2023-07-26
"449","HW","GKR8L3","INFLUENZAB","Undetermined",0,"HW-2023--07-26",2023-07-26
"450","HW","GKR8L3","INFLUENZAB","Undetermined",0,"HW-2023--07-26",2023-07-26
"451","FR","KQWJXZ","INFLUENZAB","Undetermined",0,"Fon-2023--07-26",2023-07-26
"452","FR","KQWJXZ","INFLUENZAB","Undetermined",0,"Fon-2023--07-26",2023-07-26
"453","S1","WF8EK5","INFLUENZAB","Undetermined",0,"48193705-A",2023-07-25
"454","S1","WF8EK5","INFLUENZAB","Undetermined",0,"48193705-A",2023-07-25
"455","S2","BHZXT4","INFLUENZAB","Undetermined",0,"48193704-A",2023-07-25
"456","S2","BHZXT4","INFLUENZAB","Undetermined",0,"48193704-A",2023-07-25
"457","WC","FK8DBR","INFLUENZAB","Undetermined",0,"48190502-A",2023-07-25
"458","WC","FK8DBR","INFLUENZAB","Undetermined",0,"48190502-A",2023-07-25
"459","B1","NCTEUL","INFLUENZAB","Undetermined",0,"BSR72623",2023-07-27
"460","B1","NCTEUL","INFLUENZAB","Undetermined",0,"BSR72623",2023-07-27
"461","B2","VZBXSR","INFLUENZAB","Undetermined",0,"SABIB72623",2023-07-27
"462","B2","VZBXSR","INFLUENZAB","Undetermined",0,"SABIB72623",2023-07-27
"463","JT","FGUNVD","SARSCOV2N1","29.811",210470.526,"JT-23-24773",2023-07-25
"464","JT","FGUNVD","SARSCOV2N1","29.424",280541.902,"JT-23-24773",2023-07-25
"465","FH","W9R9E4","SARSCOV2N1","29.675",232928.99,"FH-23-24774",2023-07-25
"466","FH","W9R9E4","SARSCOV2N1","29.289",310316.015,"FH-23-24774",2023-07-25
"467","HS","FTJLXC","SARSCOV2N1","30.095",170518.668,"HS-23-24775",2023-07-25
"468","HS","FTJLXC","SARSCOV2N1","30.257",151198.027,"HS-23-24775",2023-07-25
"469","RB","FHR4LA","SARSCOV2N1","28.685",485899.134,"RB-23-24776",2023-07-25
"470","RB","FHR4LA","SARSCOV2N1","29.017",379764.064,"RB-23-24776",2023-07-25
"471","AS","LQU35B","SARSCOV2N1","31.527",58844.708,"AS-23-07-26",2023-07-26
"472","AS","LQU35B","SARSCOV2N1","35.776",2505.724,"AS-23-07-26",2023-07-26
"473","TC","FPXPHE","SARSCOV2N1","28.088",757053.846,"TC-23-07-26",2023-07-26
"474","TC","FPXPHE","SARSCOV2N1","27.914",861501.032,"TC-23-07-26",2023-07-26
"475","MC","ZUUDLZ","SARSCOV2N1","28.465",572197.722,"MC-23-07-26",2023-07-26
"476","MC","ZUUDLZ","SARSCOV2N1","28.333",631047.795,"MC-23-07-26",2023-07-26
"477","IA","LJFMF2","SARSCOV2N1","27.334",1324924.973,"IA-23-07-26",2023-07-26
"478","IA","LJFMF2","SARSCOV2N1","27.452",1213923.408,"IA-23-07-26",2023-07-26
"479","PT","TTR8QC","SARSCOV2N1","28.12",739107.169,"PT-23-07-26",2023-07-26
"480","PT","TTR8QC","SARSCOV2N1","27.759",966907.289,"PT-23-07-26",2023-07-26
"481","HO","P6HQ7E","SARSCOV2N1","27.153",1516253.901,"HO-23-07-26",2023-07-26
"482","HO","P6HQ7E","SARSCOV2N1","27.357",1303159.99,"HO-23-07-26",2023-07-26
"483","LB","C2SPP5","SARSCOV2N1","28.489",562171.345,"LB_TX1 -2023-07-26",2023-07-26
"484","LB","C2SPP5","SARSCOV2N1","28.62",510009.637,"LB_TX1 -2023-07-26",2023-07-26
"485","WF","DMR3YV","SARSCOV2N1","29.605",245269.135,"Wichita Falls-07-25-2023",2023-07-25
"486","WF","DMR3YV","SARSCOV2N1","29.252",318796.736,"Wichita Falls-07-25-2023",2023-07-25
"487","BC","F7LL7N","SARSCOV2N1","28.484",563927.851,"BTC-2023-07-26",2023-07-26
"488","BC","F7LL7N","SARSCOV2N1","27.575",1108180.849,"BTC-2023-07-26",2023-07-26
"489","BW","C7SY3B","SARSCOV2N1","28.182",706051.609,"BTW-2023--07-26",2023-07-26
"490","BW","C7SY3B","SARSCOV2N1","27.471",1196645.411,"BTW-2023--07-26",2023-07-26
"491","HW","GKR8L3","SARSCOV2N1","29.082",361757.124,"HW-2023--07-26",2023-07-26
"492","HW","GKR8L3","SARSCOV2N1","28.961",395746.509,"HW-2023--07-26",2023-07-26
"493","FR","KQWJXZ","SARSCOV2N1","27.626",1066907.504,"Fon-2023--07-26",2023-07-26
"494","FR","KQWJXZ","SARSCOV2N1","27.591",1094763.522,"Fon-2023--07-26",2023-07-26
"495","S1","WF8EK5","SARSCOV2N1","28.46",574028.191,"48193705-A",2023-07-25
"496","S1","WF8EK5","SARSCOV2N1","28.281",655946.932,"48193705-A",2023-07-25
"497","S2","BHZXT4","SARSCOV2N1","28.043",782785.728,"48193704-A",2023-07-25
"498","S2","BHZXT4","SARSCOV2N1","28.086",758179.314,"48193704-A",2023-07-25
"499","WC","FK8DBR","SARSCOV2N1","29.444",276425.678,"48190502-A",2023-07-25
"500","WC","FK8DBR","SARSCOV2N1","29.64",238957.309,"48190502-A",2023-07-25
"501","B1","NCTEUL","SARSCOV2N1","29.53",259358.785,"BSR72623",2023-07-27
"502","B1","NCTEUL","SARSCOV2N1","30.209",156627.749,"BSR72623",2023-07-27
"503","B2","VZBXSR","SARSCOV2N1","33.406",14571.822,"SABIB72623",2023-07-27
"504","B2","VZBXSR","SARSCOV2N1","40.287",87.915,"SABIB72623",2023-07-27
